epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108613101,2024-01-24T17:03:33.101,3.290,0.657,0.746,0.108,-0.000
1706108613111,2024-01-24T17:03:33.111,3.300,0.657,0.746,0.108,-0.000
1706108613121,2024-01-24T17:03:33.121,3.310,0.657,0.746,0.108,-0.000
1706108613131,2024-01-24T17:03:33.131,3.320,0.657,0.746,0.108,-0.000
1706108613141,2024-01-24T17:03:33.141,3.330,0.657,0.746,0.108,-0.000
1706108613151,2024-01-24T17:03:33.151,3.340,0.657,0.746,0.108,-0.000
1706108613161,2024-01-24T17:03:33.161,3.350,0.657,0.746,0.108,-0.000
1706108613171,2024-01-24T17:03:33.171,3.360,0.657,0.746,0.108,-0.000
1706108613181,2024-01-24T17:03:33.181,3.370,0.657,0.746,0.108,-0.000
1706108613191,2024-01-24T17:03:33.191,3.380,0.657,0.746,0.108,-0.000
1706108613201,2024-01-24T17:03:33.201,3.390,0.657,0.746,0.108,-0.000
1706108613211,2024-01-24T17:03:33.211,3.400,0.657,0.746,0.108,-0.000
1706108613221,2024-01-24T17:03:33.221,3.410,0.657,0.746,0.108,-0.000
1706108613231,2024-01-24T17:03:33.231,3.420,0.657,0.746,0.108,-0.000
1706108613241,2024-01-24T17:03:33.241,3.430,0.657,0.746,0.108,-0.000
1706108613251,2024-01-24T17:03:33.251,3.440,0.657,0.746,0.108,-0.000
1706108613261,2024-01-24T17:03:33.261,3.450,0.657,0.746,0.108,-0.000
1706108613271,2024-01-24T17:03:33.271,3.460,0.657,0.746,0.108,-0.000
1706108613281,2024-01-24T17:03:33.281,3.470,0.657,0.746,0.108,-0.000
1706108613291,2024-01-24T17:03:33.291,3.480,0.657,0.746,0.108,-0.000
1706108613301,2024-01-24T17:03:33.301,3.490,0.657,0.746,0.108,-0.000
1706108613311,2024-01-24T17:03:33.311,3.500,0.657,0.746,0.108,-0.000
1706108613321,2024-01-24T17:03:33.321,3.510,0.657,0.746,0.108,-0.000
1706108613331,2024-01-24T17:03:33.331,3.520,0.657,0.746,0.108,-0.000
1706108613341,2024-01-24T17:03:33.341,3.530,0.657,0.746,0.108,-0.000
1706108613351,2024-01-24T17:03:33.351,3.540,0.657,0.746,0.108,-0.000
1706108613361,2024-01-24T17:03:33.361,3.550,0.657,0.746,0.108,-0.000
1706108613371,2024-01-24T17:03:33.371,3.560,0.657,0.746,0.108,-0.000
1706108613381,2024-01-24T17:03:33.381,3.570,0.657,0.746,0.108,-0.000
1706108613391,2024-01-24T17:03:33.391,3.580,0.657,0.746,0.108,-0.000
1706108613401,2024-01-24T17:03:33.401,3.590,0.657,0.746,0.108,-0.000
1706108613411,2024-01-24T17:03:33.411,3.600,0.657,0.746,0.108,-0.000
1706108613421,2024-01-24T17:03:33.421,3.610,0.657,0.746,0.108,-0.000
1706108613431,2024-01-24T17:03:33.431,3.620,0.657,0.746,0.108,-0.000
1706108613441,2024-01-24T17:03:33.441,3.630,0.657,0.746,0.108,-0.000
1706108613451,2024-01-24T17:03:33.451,3.640,0.657,0.746,0.108,-0.000
1706108613461,2024-01-24T17:03:33.461,3.650,0.657,0.746,0.108,-0.000
1706108613471,2024-01-24T17:03:33.471,3.660,0.657,0.746,0.108,-0.000
1706108613481,2024-01-24T17:03:33.481,3.670,0.657,0.746,0.108,-0.000
1706108613491,2024-01-24T17:03:33.491,3.680,0.657,0.746,0.108,-0.000
1706108613501,2024-01-24T17:03:33.501,3.690,0.657,0.746,0.108,-0.000
1706108613511,2024-01-24T17:03:33.511,3.700,0.657,0.746,0.108,-0.000
1706108613521,2024-01-24T17:03:33.521,3.710,0.657,0.746,0.108,-0.000
1706108613531,2024-01-24T17:03:33.531,3.720,0.657,0.746,0.108,-0.000
1706108613541,2024-01-24T17:03:33.541,3.730,0.657,0.746,0.108,-0.000
1706108613551,2024-01-24T17:03:33.551,3.740,0.657,0.746,0.108,-0.000
1706108613561,2024-01-24T17:03:33.561,3.750,0.657,0.746,0.108,-0.000
1706108613571,2024-01-24T17:03:33.571,3.760,0.657,0.746,0.108,-0.000
1706108613581,2024-01-24T17:03:33.581,3.770,0.657,0.746,0.108,-0.000
1706108613591,2024-01-24T17:03:33.591,3.780,0.657,0.746,0.108,-0.000
1706108613601,2024-01-24T17:03:33.601,3.790,0.657,0.746,0.108,-0.000
1706108613611,2024-01-24T17:03:33.611,3.800,0.657,0.746,0.108,-0.000
1706108613621,2024-01-24T17:03:33.621,3.810,0.657,0.746,0.108,-0.000
1706108613631,2024-01-24T17:03:33.631,3.820,0.657,0.746,0.108,-0.000
1706108613641,2024-01-24T17:03:33.641,3.830,0.657,0.746,0.108,-0.000
1706108613651,2024-01-24T17:03:33.651,3.840,0.657,0.746,0.108,-0.000
1706108613661,2024-01-24T17:03:33.661,3.850,0.657,0.746,0.108,-0.000
1706108613671,2024-01-24T17:03:33.671,3.860,0.657,0.746,0.108,-0.000
1706108613681,2024-01-24T17:03:33.681,3.870,0.657,0.746,0.108,-0.000
1706108613691,2024-01-24T17:03:33.691,3.880,0.657,0.746,0.108,-0.000
1706108613701,2024-01-24T17:03:33.701,3.890,0.657,0.746,0.108,-0.000
1706108613711,2024-01-24T17:03:33.711,3.900,0.657,0.746,0.108,-0.000
1706108613721,2024-01-24T17:03:33.721,3.910,0.657,0.746,0.108,-0.000
1706108613731,2024-01-24T17:03:33.731,3.920,0.657,0.746,0.108,-0.000
1706108613741,2024-01-24T17:03:33.741,3.930,0.657,0.746,0.108,-0.000
1706108613751,2024-01-24T17:03:33.751,3.940,0.658,0.746,0.108,-0.000
1706108613761,2024-01-24T17:03:33.761,3.950,0.657,0.746,0.108,-0.000
1706108613771,2024-01-24T17:03:33.771,3.960,0.657,0.746,0.108,-0.000
1706108613781,2024-01-24T17:03:33.781,3.970,0.657,0.746,0.108,-0.000
1706108613791,2024-01-24T17:03:33.791,3.980,0.657,0.746,0.108,-0.000
1706108613801,2024-01-24T17:03:33.801,3.990,0.657,0.746,0.108,-0.000
1706108613811,2024-01-24T17:03:33.811,4.000,0.657,0.746,0.108,-0.000
1706108613821,2024-01-24T17:03:33.821,4.010,0.657,0.746,0.108,-0.000
1706108613831,2024-01-24T17:03:33.831,4.020,0.657,0.746,0.108,-0.000
1706108613841,2024-01-24T17:03:33.841,4.030,0.658,0.746,0.108,-0.000
1706108613851,2024-01-24T17:03:33.851,4.040,0.657,0.746,0.108,-0.000
1706108613861,2024-01-24T17:03:33.861,4.050,0.657,0.746,0.108,-0.000
1706108613871,2024-01-24T17:03:33.871,4.060,0.657,0.746,0.108,-0.000
1706108613881,2024-01-24T17:03:33.881,4.070,0.657,0.746,0.108,-0.000
1706108613891,2024-01-24T17:03:33.891,4.080,0.657,0.746,0.108,-0.000
1706108613901,2024-01-24T17:03:33.901,4.090,0.657,0.746,0.108,-0.000
1706108613911,2024-01-24T17:03:33.911,4.100,0.657,0.746,0.108,-0.000
1706108613921,2024-01-24T17:03:33.921,4.110,0.658,0.746,0.108,-0.000
1706108613931,2024-01-24T17:03:33.931,4.120,0.658,0.746,0.108,-0.000
1706108613941,2024-01-24T17:03:33.941,4.130,0.658,0.746,0.108,-0.000
1706108613951,2024-01-24T17:03:33.951,4.140,0.657,0.746,0.108,-0.000
1706108613961,2024-01-24T17:03:33.961,4.150,0.657,0.746,0.108,-0.000
1706108613971,2024-01-24T17:03:33.971,4.160,0.657,0.746,0.108,-0.000
1706108613981,2024-01-24T17:03:33.981,4.170,0.657,0.746,0.108,-0.000
1706108613991,2024-01-24T17:03:33.991,4.180,0.657,0.746,0.108,-0.000
1706108614001,2024-01-24T17:03:34.001,4.190,0.657,0.746,0.108,-0.000
1706108614011,2024-01-24T17:03:34.011,4.200,0.658,0.746,0.108,-0.000
1706108614021,2024-01-24T17:03:34.021,4.210,0.658,0.746,0.108,-0.000
1706108614031,2024-01-24T17:03:34.031,4.220,0.657,0.746,0.108,-0.000
1706108614041,2024-01-24T17:03:34.041,4.230,0.657,0.746,0.108,-0.000
1706108614051,2024-01-24T17:03:34.051,4.240,0.657,0.746,0.108,-0.000
1706108614061,2024-01-24T17:03:34.061,4.250,0.657,0.746,0.108,-0.000
1706108614071,2024-01-24T17:03:34.071,4.260,0.657,0.746,0.108,-0.000
1706108614081,2024-01-24T17:03:34.081,4.270,0.657,0.746,0.108,-0.000
1706108614091,2024-01-24T17:03:34.091,4.280,0.657,0.746,0.108,-0.000
1706108614101,2024-01-24T17:03:34.101,4.290,0.657,0.746,0.108,-0.000
1706108614111,2024-01-24T17:03:34.111,4.300,0.657,0.746,0.108,-0.000
1706108614121,2024-01-24T17:03:34.121,4.310,0.657,0.746,0.108,-0.000
1706108614131,2024-01-24T17:03:34.131,4.320,0.657,0.746,0.108,-0.000
1706108614141,2024-01-24T17:03:34.141,4.330,0.657,0.746,0.108,-0.000
1706108614151,2024-01-24T17:03:34.151,4.340,0.657,0.746,0.108,-0.000
1706108614161,2024-01-24T17:03:34.161,4.350,0.657,0.746,0.108,-0.000
1706108614171,2024-01-24T17:03:34.171,4.360,0.657,0.746,0.108,-0.000
1706108614181,2024-01-24T17:03:34.181,4.370,0.657,0.746,0.108,-0.000
1706108614191,2024-01-24T17:03:34.191,4.380,0.657,0.746,0.108,-0.000
1706108614201,2024-01-24T17:03:34.201,4.390,0.657,0.746,0.108,-0.000
1706108614211,2024-01-24T17:03:34.211,4.400,0.657,0.746,0.108,-0.000
1706108614221,2024-01-24T17:03:34.221,4.410,0.657,0.746,0.108,-0.000
1706108614231,2024-01-24T17:03:34.231,4.420,0.657,0.746,0.108,-0.000
1706108614241,2024-01-24T17:03:34.241,4.430,0.657,0.746,0.108,-0.000
1706108614251,2024-01-24T17:03:34.251,4.440,0.657,0.746,0.108,-0.000
1706108614261,2024-01-24T17:03:34.261,4.450,0.657,0.746,0.108,-0.000
1706108614271,2024-01-24T17:03:34.271,4.460,0.657,0.746,0.108,-0.000
1706108614281,2024-01-24T17:03:34.281,4.470,0.657,0.746,0.108,-0.000
1706108614291,2024-01-24T17:03:34.291,4.480,0.657,0.746,0.108,-0.000
1706108614301,2024-01-24T17:03:34.301,4.490,0.657,0.746,0.108,-0.000
1706108614311,2024-01-24T17:03:34.311,4.500,0.657,0.746,0.108,-0.000
1706108614321,2024-01-24T17:03:34.321,4.510,0.657,0.746,0.108,-0.000
1706108614331,2024-01-24T17:03:34.331,4.520,0.657,0.746,0.108,-0.000
1706108614341,2024-01-24T17:03:34.341,4.530,0.657,0.746,0.108,-0.000
1706108614351,2024-01-24T17:03:34.351,4.540,0.657,0.746,0.108,-0.000
1706108614361,2024-01-24T17:03:34.361,4.550,0.657,0.746,0.108,-0.000
1706108614371,2024-01-24T17:03:34.371,4.560,0.657,0.746,0.108,-0.000
1706108614381,2024-01-24T17:03:34.381,4.570,0.657,0.746,0.108,-0.000
1706108614391,2024-01-24T17:03:34.391,4.580,0.657,0.746,0.108,-0.000
1706108614401,2024-01-24T17:03:34.401,4.590,0.657,0.746,0.108,-0.000
1706108614411,2024-01-24T17:03:34.411,4.600,0.657,0.746,0.108,-0.000
1706108614421,2024-01-24T17:03:34.421,4.610,0.657,0.746,0.108,-0.000
1706108614431,2024-01-24T17:03:34.431,4.620,0.657,0.746,0.108,-0.000
1706108614441,2024-01-24T17:03:34.441,4.630,0.657,0.746,0.108,-0.000
1706108614451,2024-01-24T17:03:34.451,4.640,0.657,0.746,0.108,-0.000
1706108614461,2024-01-24T17:03:34.461,4.650,0.657,0.746,0.108,-0.000
1706108614471,2024-01-24T17:03:34.471,4.660,0.657,0.746,0.108,-0.000
1706108614481,2024-01-24T17:03:34.481,4.670,0.657,0.746,0.108,-0.000
1706108614491,2024-01-24T17:03:34.491,4.680,0.657,0.746,0.108,-0.000
1706108614501,2024-01-24T17:03:34.501,4.690,0.657,0.746,0.108,-0.000
1706108614511,2024-01-24T17:03:34.511,4.700,0.657,0.746,0.108,-0.000
1706108614521,2024-01-24T17:03:34.521,4.710,0.657,0.746,0.108,-0.000
1706108614531,2024-01-24T17:03:34.531,4.720,0.657,0.746,0.108,-0.000
1706108614541,2024-01-24T17:03:34.541,4.730,0.657,0.746,0.108,-0.000
1706108614551,2024-01-24T17:03:34.551,4.740,0.657,0.746,0.108,-0.000
1706108614561,2024-01-24T17:03:34.561,4.750,0.657,0.746,0.108,-0.000
1706108614571,2024-01-24T17:03:34.571,4.760,0.657,0.746,0.108,-0.000
1706108614581,2024-01-24T17:03:34.581,4.770,0.657,0.746,0.108,-0.000
1706108614591,2024-01-24T17:03:34.591,4.780,0.657,0.746,0.108,-0.000
1706108614601,2024-01-24T17:03:34.601,4.790,0.657,0.746,0.108,-0.000
1706108614611,2024-01-24T17:03:34.611,4.800,0.657,0.746,0.108,-0.000
1706108614621,2024-01-24T17:03:34.621,4.810,0.657,0.746,0.108,-0.000
1706108614631,2024-01-24T17:03:34.631,4.820,0.657,0.746,0.108,-0.000
1706108614641,2024-01-24T17:03:34.641,4.830,0.657,0.746,0.108,-0.000
1706108614651,2024-01-24T17:03:34.651,4.840,0.657,0.746,0.108,-0.000
1706108614661,2024-01-24T17:03:34.661,4.850,0.657,0.746,0.108,-0.000
1706108614671,2024-01-24T17:03:34.671,4.860,0.657,0.746,0.108,-0.000
1706108614681,2024-01-24T17:03:34.681,4.870,0.657,0.746,0.108,-0.000
1706108614691,2024-01-24T17:03:34.691,4.880,0.657,0.746,0.108,-0.000
1706108614701,2024-01-24T17:03:34.701,4.890,0.657,0.746,0.108,-0.000
1706108614711,2024-01-24T17:03:34.711,4.900,0.657,0.746,0.108,-0.000
1706108614721,2024-01-24T17:03:34.721,4.910,0.657,0.746,0.108,-0.000
1706108614731,2024-01-24T17:03:34.731,4.920,0.657,0.746,0.108,-0.000
1706108614741,2024-01-24T17:03:34.741,4.930,0.657,0.746,0.108,-0.000
1706108614751,2024-01-24T17:03:34.751,4.940,0.657,0.746,0.108,-0.000
1706108614761,2024-01-24T17:03:34.761,4.950,0.657,0.746,0.108,-0.000
1706108614771,2024-01-24T17:03:34.771,4.960,0.657,0.746,0.108,-0.000
1706108614781,2024-01-24T17:03:34.781,4.970,0.657,0.746,0.108,-0.000
1706108614791,2024-01-24T17:03:34.791,4.980,0.657,0.746,0.108,-0.000
1706108614801,2024-01-24T17:03:34.801,4.990,0.657,0.746,0.108,-0.000
1706108614811,2024-01-24T17:03:34.811,5.000,0.657,0.746,0.108,-0.000
1706108614821,2024-01-24T17:03:34.821,5.010,0.657,0.746,0.108,-0.000
1706108614831,2024-01-24T17:03:34.831,5.020,0.657,0.746,0.108,-0.000
1706108614841,2024-01-24T17:03:34.841,5.030,0.657,0.746,0.108,-0.000
1706108614851,2024-01-24T17:03:34.851,5.040,0.657,0.746,0.108,-0.000
1706108614861,2024-01-24T17:03:34.861,5.050,0.657,0.746,0.108,-0.000
1706108614871,2024-01-24T17:03:34.871,5.060,0.657,0.746,0.108,-0.000
1706108614881,2024-01-24T17:03:34.881,5.070,0.657,0.746,0.108,-0.000
1706108614891,2024-01-24T17:03:34.891,5.080,0.657,0.746,0.108,-0.000
1706108614901,2024-01-24T17:03:34.901,5.090,0.657,0.746,0.108,-0.000
1706108614911,2024-01-24T17:03:34.911,5.100,0.657,0.746,0.108,-0.000
1706108614921,2024-01-24T17:03:34.921,5.110,0.657,0.746,0.108,-0.000
1706108614931,2024-01-24T17:03:34.931,5.120,0.657,0.746,0.108,-0.000
1706108614941,2024-01-24T17:03:34.941,5.130,0.657,0.746,0.108,-0.000
1706108614951,2024-01-24T17:03:34.951,5.140,0.657,0.746,0.108,-0.000
1706108614961,2024-01-24T17:03:34.961,5.150,0.657,0.746,0.108,-0.000
1706108614971,2024-01-24T17:03:34.971,5.160,0.657,0.746,0.108,-0.000
1706108614981,2024-01-24T17:03:34.981,5.170,0.657,0.746,0.108,-0.000
1706108614991,2024-01-24T17:03:34.991,5.180,0.657,0.746,0.108,-0.000
1706108615001,2024-01-24T17:03:35.001,5.190,0.657,0.746,0.108,-0.000
1706108615011,2024-01-24T17:03:35.011,5.200,0.657,0.746,0.108,-0.000
1706108615021,2024-01-24T17:03:35.021,5.210,0.657,0.746,0.108,-0.000
1706108615031,2024-01-24T17:03:35.031,5.220,0.657,0.746,0.108,-0.000
1706108615041,2024-01-24T17:03:35.041,5.230,0.657,0.746,0.108,-0.000
1706108615051,2024-01-24T17:03:35.051,5.240,0.657,0.746,0.108,-0.000
1706108615061,2024-01-24T17:03:35.061,5.250,0.657,0.746,0.108,-0.000
1706108615071,2024-01-24T17:03:35.071,5.260,0.657,0.746,0.108,-0.000
1706108615081,2024-01-24T17:03:35.081,5.270,0.657,0.746,0.108,-0.000
1706108615091,2024-01-24T17:03:35.091,5.280,0.657,0.746,0.108,-0.000
1706108615101,2024-01-24T17:03:35.101,5.290,0.657,0.746,0.108,-0.000
1706108615111,2024-01-24T17:03:35.111,5.300,0.657,0.746,0.108,-0.000
1706108615121,2024-01-24T17:03:35.121,5.310,0.657,0.746,0.108,-0.000
1706108615131,2024-01-24T17:03:35.131,5.320,0.657,0.746,0.108,-0.000
1706108615141,2024-01-24T17:03:35.141,5.330,0.657,0.746,0.108,-0.000
1706108615151,2024-01-24T17:03:35.151,5.340,0.657,0.746,0.108,-0.000
1706108615161,2024-01-24T17:03:35.161,5.350,0.657,0.746,0.108,-0.000
1706108615171,2024-01-24T17:03:35.171,5.360,0.657,0.746,0.108,-0.000
1706108615181,2024-01-24T17:03:35.181,5.370,0.657,0.746,0.108,-0.000
1706108615191,2024-01-24T17:03:35.191,5.380,0.657,0.746,0.108,-0.000
1706108615201,2024-01-24T17:03:35.201,5.390,0.657,0.746,0.108,-0.000
1706108615211,2024-01-24T17:03:35.211,5.400,0.657,0.746,0.108,-0.000
1706108615221,2024-01-24T17:03:35.221,5.410,0.657,0.746,0.108,-0.000
1706108615231,2024-01-24T17:03:35.231,5.420,0.657,0.746,0.108,-0.000
1706108615241,2024-01-24T17:03:35.241,5.430,0.657,0.746,0.108,-0.000
1706108615251,2024-01-24T17:03:35.251,5.440,0.657,0.746,0.108,-0.000
1706108615261,2024-01-24T17:03:35.261,5.450,0.657,0.746,0.108,-0.000
1706108615271,2024-01-24T17:03:35.271,5.460,0.657,0.746,0.108,-0.000
1706108615281,2024-01-24T17:03:35.281,5.470,0.657,0.746,0.108,-0.000
1706108615291,2024-01-24T17:03:35.291,5.480,0.657,0.746,0.108,-0.000
1706108615301,2024-01-24T17:03:35.301,5.490,0.657,0.746,0.108,-0.000
1706108615311,2024-01-24T17:03:35.311,5.500,0.657,0.746,0.108,-0.000
1706108615321,2024-01-24T17:03:35.321,5.510,0.657,0.746,0.108,-0.000
1706108615331,2024-01-24T17:03:35.331,5.520,0.657,0.746,0.108,-0.000
1706108615341,2024-01-24T17:03:35.341,5.530,0.657,0.746,0.108,-0.000
1706108615351,2024-01-24T17:03:35.351,5.540,0.657,0.746,0.108,-0.000
1706108615361,2024-01-24T17:03:35.361,5.550,0.657,0.746,0.108,-0.000
1706108615371,2024-01-24T17:03:35.371,5.560,0.657,0.746,0.108,-0.000
1706108615381,2024-01-24T17:03:35.381,5.570,0.657,0.746,0.108,-0.000
1706108615391,2024-01-24T17:03:35.391,5.580,0.657,0.746,0.108,-0.000
1706108615401,2024-01-24T17:03:35.401,5.590,0.657,0.746,0.108,-0.000
1706108615411,2024-01-24T17:03:35.411,5.600,0.657,0.746,0.108,-0.000
1706108615421,2024-01-24T17:03:35.421,5.610,0.657,0.746,0.108,-0.000
1706108615431,2024-01-24T17:03:35.431,5.620,0.657,0.746,0.108,-0.000
1706108615441,2024-01-24T17:03:35.441,5.630,0.657,0.746,0.108,-0.000
1706108615451,2024-01-24T17:03:35.451,5.640,0.657,0.746,0.108,-0.000
1706108615461,2024-01-24T17:03:35.461,5.650,0.657,0.746,0.108,-0.000
1706108615471,2024-01-24T17:03:35.471,5.660,0.657,0.746,0.108,-0.000
1706108615481,2024-01-24T17:03:35.481,5.670,0.657,0.746,0.108,-0.000
1706108615491,2024-01-24T17:03:35.491,5.680,0.657,0.746,0.108,-0.000
1706108615501,2024-01-24T17:03:35.501,5.690,0.657,0.746,0.108,-0.000
1706108615511,2024-01-24T17:03:35.511,5.700,0.657,0.746,0.108,-0.000
1706108615521,2024-01-24T17:03:35.521,5.710,0.657,0.746,0.108,-0.000
1706108615531,2024-01-24T17:03:35.531,5.720,0.657,0.746,0.108,-0.000
1706108615541,2024-01-24T17:03:35.541,5.730,0.657,0.746,0.108,-0.000
1706108615551,2024-01-24T17:03:35.551,5.740,0.657,0.746,0.108,-0.000
1706108615561,2024-01-24T17:03:35.561,5.750,0.657,0.746,0.108,-0.000
1706108615571,2024-01-24T17:03:35.571,5.760,0.657,0.746,0.108,-0.000
1706108615581,2024-01-24T17:03:35.581,5.770,0.657,0.746,0.108,-0.000
1706108615591,2024-01-24T17:03:35.591,5.780,0.657,0.746,0.108,-0.000
1706108615601,2024-01-24T17:03:35.601,5.790,0.657,0.746,0.108,-0.000
1706108615611,2024-01-24T17:03:35.611,5.800,0.657,0.746,0.108,-0.000
1706108615621,2024-01-24T17:03:35.621,5.810,0.657,0.746,0.108,-0.000
1706108615631,2024-01-24T17:03:35.631,5.820,0.657,0.746,0.108,-0.000
1706108615641,2024-01-24T17:03:35.641,5.830,0.657,0.746,0.108,-0.000
1706108615651,2024-01-24T17:03:35.651,5.840,0.657,0.746,0.108,-0.000
1706108615661,2024-01-24T17:03:35.661,5.850,0.657,0.746,0.108,-0.000
1706108615671,2024-01-24T17:03:35.671,5.860,0.657,0.746,0.108,-0.000
1706108615681,2024-01-24T17:03:35.681,5.870,0.657,0.746,0.108,-0.000
1706108615691,2024-01-24T17:03:35.691,5.880,0.657,0.746,0.108,-0.000
1706108615701,2024-01-24T17:03:35.701,5.890,0.657,0.746,0.108,-0.000
1706108615711,2024-01-24T17:03:35.711,5.900,0.657,0.746,0.108,-0.000
1706108615721,2024-01-24T17:03:35.721,5.910,0.657,0.746,0.108,-0.000
1706108615731,2024-01-24T17:03:35.731,5.920,0.657,0.746,0.108,-0.000
1706108615741,2024-01-24T17:03:35.741,5.930,0.657,0.746,0.108,-0.000
1706108615751,2024-01-24T17:03:35.751,5.940,0.657,0.746,0.108,-0.000
1706108615761,2024-01-24T17:03:35.761,5.950,0.657,0.746,0.108,-0.000
1706108615771,2024-01-24T17:03:35.771,5.960,0.657,0.746,0.108,-0.000
1706108615781,2024-01-24T17:03:35.781,5.970,0.657,0.746,0.108,-0.000
1706108615791,2024-01-24T17:03:35.791,5.980,0.657,0.746,0.108,-0.000
1706108615801,2024-01-24T17:03:35.801,5.990,0.657,0.746,0.108,-0.000
1706108615811,2024-01-24T17:03:35.811,6.000,0.657,0.746,0.108,-0.000
1706108615821,2024-01-24T17:03:35.821,6.010,0.657,0.746,0.108,-0.000
1706108615831,2024-01-24T17:03:35.831,6.020,0.657,0.746,0.108,-0.000
1706108615841,2024-01-24T17:03:35.841,6.030,0.657,0.746,0.108,-0.000
1706108615851,2024-01-24T17:03:35.851,6.040,0.657,0.746,0.108,-0.000
1706108615861,2024-01-24T17:03:35.861,6.050,0.657,0.746,0.108,-0.000
1706108615871,2024-01-24T17:03:35.871,6.060,0.657,0.746,0.108,-0.000
1706108615881,2024-01-24T17:03:35.881,6.070,0.657,0.746,0.108,-0.000
1706108615891,2024-01-24T17:03:35.891,6.080,0.657,0.746,0.108,-0.000
1706108615901,2024-01-24T17:03:35.901,6.090,0.657,0.746,0.108,-0.000
1706108615911,2024-01-24T17:03:35.911,6.100,0.657,0.746,0.108,-0.000
1706108615921,2024-01-24T17:03:35.921,6.110,0.657,0.746,0.108,-0.000
1706108615931,2024-01-24T17:03:35.931,6.120,0.657,0.746,0.108,-0.000
1706108615941,2024-01-24T17:03:35.941,6.130,0.657,0.746,0.108,-0.000
1706108615951,2024-01-24T17:03:35.951,6.140,0.657,0.746,0.108,-0.000
1706108615961,2024-01-24T17:03:35.961,6.150,0.657,0.746,0.108,-0.000
1706108615971,2024-01-24T17:03:35.971,6.160,0.657,0.746,0.108,-0.000
1706108615981,2024-01-24T17:03:35.981,6.170,0.657,0.746,0.108,-0.000
1706108615991,2024-01-24T17:03:35.991,6.180,0.657,0.746,0.108,-0.000
1706108616001,2024-01-24T17:03:36.001,6.190,0.657,0.746,0.108,-0.000
1706108616011,2024-01-24T17:03:36.011,6.200,0.657,0.746,0.108,-0.000
1706108616021,2024-01-24T17:03:36.021,6.210,0.657,0.746,0.108,-0.000
1706108616031,2024-01-24T17:03:36.031,6.220,0.657,0.746,0.108,-0.000
1706108616041,2024-01-24T17:03:36.041,6.230,0.657,0.746,0.108,-0.000
1706108616051,2024-01-24T17:03:36.051,6.240,0.657,0.746,0.108,-0.000
1706108616061,2024-01-24T17:03:36.061,6.250,0.657,0.746,0.108,-0.000
1706108616071,2024-01-24T17:03:36.071,6.260,0.657,0.746,0.108,-0.000
1706108616081,2024-01-24T17:03:36.081,6.270,0.657,0.746,0.108,-0.000
1706108616091,2024-01-24T17:03:36.091,6.280,0.657,0.746,0.108,-0.000
1706108616101,2024-01-24T17:03:36.101,6.290,0.657,0.746,0.108,-0.000
1706108616111,2024-01-24T17:03:36.111,6.300,0.657,0.746,0.108,-0.000
1706108616121,2024-01-24T17:03:36.121,6.310,0.657,0.746,0.108,-0.000
1706108616131,2024-01-24T17:03:36.131,6.320,0.657,0.746,0.108,-0.000
1706108616141,2024-01-24T17:03:36.141,6.330,0.657,0.746,0.108,-0.000
1706108616151,2024-01-24T17:03:36.151,6.340,0.657,0.746,0.108,-0.000
1706108616161,2024-01-24T17:03:36.161,6.350,0.657,0.746,0.108,-0.000
1706108616171,2024-01-24T17:03:36.171,6.360,0.657,0.746,0.108,-0.000
1706108616181,2024-01-24T17:03:36.181,6.370,0.657,0.746,0.108,-0.000
1706108616191,2024-01-24T17:03:36.191,6.380,0.657,0.746,0.108,-0.000
1706108616201,2024-01-24T17:03:36.201,6.390,0.657,0.746,0.108,-0.000
1706108616211,2024-01-24T17:03:36.211,6.400,0.657,0.746,0.108,-0.000
1706108616221,2024-01-24T17:03:36.221,6.410,0.657,0.746,0.108,-0.000
1706108616231,2024-01-24T17:03:36.231,6.420,0.657,0.746,0.108,-0.000
1706108616241,2024-01-24T17:03:36.241,6.430,0.657,0.746,0.108,-0.000
1706108616251,2024-01-24T17:03:36.251,6.440,0.657,0.746,0.108,-0.000
1706108616261,2024-01-24T17:03:36.261,6.450,0.657,0.746,0.108,-0.000
1706108616271,2024-01-24T17:03:36.271,6.460,0.657,0.746,0.108,-0.000
1706108616281,2024-01-24T17:03:36.281,6.470,0.657,0.746,0.108,-0.000
1706108616291,2024-01-24T17:03:36.291,6.480,0.657,0.746,0.108,-0.000
1706108616301,2024-01-24T17:03:36.301,6.490,0.657,0.746,0.108,-0.000
1706108616311,2024-01-24T17:03:36.311,6.500,0.657,0.746,0.108,-0.000
1706108616321,2024-01-24T17:03:36.321,6.510,0.657,0.746,0.108,-0.000
